product_id,product_name,brand,category,subcategory,description,price,cost,color,weight_kg,rating,supplier_id
8708,Philips Kitchen 8808,Philips,Home,Kitchen,Philips Kitchen designed for high performance and everyday use. Premium quality with modern features.,2121.61,641.81,Black,1.43,3.9,202
8709,Nike Shoes 2449,Nike,Fashion,Shoes,Nike Shoes designed for high performance and everyday use. Premium quality with modern features.,1759.94,828.99,Blue,0.9,4.7,1660
8710,BenQ Monitor 9470,BenQ,Electronics,Monitor,BenQ Monitor designed for high performance and everyday use. Premium quality with modern features.,1043.46,1205.59,White,11.95,3.8,1693
8711,Bosch Kitchen 1490,Bosch,Home,Kitchen,Bosch Kitchen designed for high performance and everyday use. Premium quality with modern features.,1076.08,413.39,Silver,1.94,4.0,731
8712,Apple Laptop 7858,Apple,Electronics,Laptop,Apple Laptop designed for high performance and everyday use. Premium quality with modern features.,364.9,140.17,Blue,14.94,4.9,155
8713,Steelcase Furniture 2904,Steelcase,Home,Furniture,Steelcase Furniture designed for high performance and everyday use. Premium quality with modern features.,1144.34,306.32,Black,15.52,4.1,1287
8714,Adidas Fitness 9187,Adidas,Sports,Fitness,Adidas Fitness designed for high performance and everyday use. Premium quality with modern features.,1325.28,1263.88,Gray,12.69,3.5,684
8715,Nike Shoes 8537,Nike,Fashion,Shoes,Nike Shoes designed for high performance and everyday use. Premium quality with modern features.,1507.45,863.06,White,19.43,4.5,1115
8716,Samsung Monitor 157,Samsung,Electronics,Monitor,Samsung Monitor designed for high performance and everyday use. Premium quality with modern features.,686.98,1336.7,Red,2.52,4.6,1548
8717,Samsung Monitor 8595,Samsung,Electronics,Monitor,Samsung Monitor designed for high performance and everyday use. Premium quality with modern features.,1734.0,685.76,Silver,8.89,3.6,589
8718,Nike Fitness 9059,Nike,Sports,Fitness,Nike Fitness designed for high performance and everyday use. Premium quality with modern features.,835.29,170.74,White,6.14,4.1,221
8719,Adidas Fitness 4423,Adidas,Sports,Fitness,Adidas Fitness designed for high performance and everyday use. Premium quality with modern features.,1095.72,1102.44,Blue,12.33,4.4,574
8720,Ashley Furniture 7144,Ashley,Home,Furniture,Ashley Furniture designed for high performance and everyday use. Premium quality with modern features.,286.09,717.35,Gray,13.39,3.7,1486
8721,Bose Headphones 6568,Bose,Electronics,Headphones,Bose Headphones designed for high performance and everyday use. Premium quality with modern features.,676.92,49.95,Black,5.6,5.0,1984
8722,Under Armour Fitness 1522,Under Armour,Sports,Fitness,Under Armour Fitness designed for high performance and everyday use. Premium quality with modern features.,1239.41,1629.05,White,3.11,3.7,622
8723,O'Reilly Programming 1412,O'Reilly,Books,Programming,O'Reilly Programming designed for high performance and everyday use. Premium quality with modern features.,994.47,1214.86,Black,9.54,4.8,1979
8724,Lenovo Laptop 2481,Lenovo,Electronics,Laptop,Lenovo Laptop designed for high performance and everyday use. Premium quality with modern features.,441.11,1196.59,White,14.59,4.2,1475
8725,Steelcase Furniture 2608,Steelcase,Home,Furniture,Steelcase Furniture designed for high performance and everyday use. Premium quality with modern features.,906.33,1186.48,Silver,5.66,3.7,1201
8726,JBL Headphones 7123,JBL,Electronics,Headphones,JBL Headphones designed for high performance and everyday use. Premium quality with modern features.,223.02,432.31,White,13.56,4.0,1068
8727,IKEA Furniture 2398,IKEA,Home,Furniture,IKEA Furniture designed for high performance and everyday use. Premium quality with modern features.,2108.74,1103.8,White,2.53,3.7,578
8728,Adidas Shoes 3163,Adidas,Fashion,Shoes,Adidas Shoes designed for high performance and everyday use. Premium quality with modern features.,415.93,162.55,Red,18.79,4.0,1338
8729,Bosch Kitchen 8075,Bosch,Home,Kitchen,Bosch Kitchen designed for high performance and everyday use. Premium quality with modern features.,490.36,658.98,Gray,19.5,3.6,1684
8730,Manning Programming 1141,Manning,Books,Programming,Manning Programming designed for high performance and everyday use. Premium quality with modern features.,1379.78,370.9,Blue,17.97,3.5,700
8731,Ashley Furniture 362,Ashley,Home,Furniture,Ashley Furniture designed for high performance and everyday use. Premium quality with modern features.,1764.48,1172.77,Blue,3.73,4.3,736
8732,Adidas Shoes 7040,Adidas,Fashion,Shoes,Adidas Shoes designed for high performance and everyday use. Premium quality with modern features.,2135.69,1503.59,Black,3.61,3.7,1436
8733,Google Phone 334,Google,Electronics,Phone,Google Phone designed for high performance and everyday use. Premium quality with modern features.,1059.07,57.01,Red,13.88,3.9,629
8734,Google Phone 6820,Google,Electronics,Phone,Google Phone designed for high performance and everyday use. Premium quality with modern features.,1647.42,240.05,Red,8.51,5.0,599
8735,Packt Programming 8738,Packt,Books,Programming,Packt Programming designed for high performance and everyday use. Premium quality with modern features.,964.32,1722.4,Silver,15.26,4.9,1225
8736,Manning Programming 2709,Manning,Books,Programming,Manning Programming designed for high performance and everyday use. Premium quality with modern features.,1519.35,439.24,Silver,9.14,4.0,1326
8737,H&M Clothing 1599,H&M,Fashion,Clothing,H&M Clothing designed for high performance and everyday use. Premium quality with modern features.,2431.1,416.89,Gray,1.37,4.2,1613
8738,Levi's Clothing 2181,Levi's,Fashion,Clothing,Levi's Clothing designed for high performance and everyday use. Premium quality with modern features.,230.53,91.05,Gray,15.06,5.0,893
8739,O'Reilly Programming 3998,O'Reilly,Books,Programming,O'Reilly Programming designed for high performance and everyday use. Premium quality with modern features.,35.76,714.29,Red,5.11,4.3,577
8740,Nike Fitness 1930,Nike,Sports,Fitness,Nike Fitness designed for high performance and everyday use. Premium quality with modern features.,1780.36,642.63,White,12.58,3.9,1885
8741,Manning Programming 9008,Manning,Books,Programming,Manning Programming designed for high performance and everyday use. Premium quality with modern features.,983.93,1734.3,Silver,9.14,3.6,1640
8742,Manning Programming 6449,Manning,Books,Programming,Manning Programming designed for high performance and everyday use. Premium quality with modern features.,943.25,336.31,Blue,0.27,3.6,1186
8743,Zara Clothing 3754,Zara,Fashion,Clothing,Zara Clothing designed for high performance and everyday use. Premium quality with modern features.,1786.92,1390.83,Red,15.22,4.7,56
8744,Under Armour Fitness 6856,Under Armour,Sports,Fitness,Under Armour Fitness designed for high performance and everyday use. Premium quality with modern features.,701.57,743.94,Black,4.47,4.6,1918
8745,Ashley Furniture 1635,Ashley,Home,Furniture,Ashley Furniture designed for high performance and everyday use. Premium quality with modern features.,1220.58,1078.91,Gray,6.09,4.4,686
8746,Nike Fitness 3446,Nike,Sports,Fitness,Nike Fitness designed for high performance and everyday use. Premium quality with modern features.,905.03,1613.73,Black,7.77,4.0,527
8747,Nike Shoes 309,Nike,Fashion,Shoes,Nike Shoes designed for high performance and everyday use. Premium quality with modern features.,1365.88,217.4,Black,14.85,3.7,39
8748,Under Armour Fitness 4805,Under Armour,Sports,Fitness,Under Armour Fitness designed for high performance and everyday use. Premium quality with modern features.,2036.84,1687.89,White,6.14,3.9,1835
8749,Apple Laptop 4895,Apple,Electronics,Laptop,Apple Laptop designed for high performance and everyday use. Premium quality with modern features.,1451.83,269.8,Black,13.89,4.5,1282
8750,Under Armour Fitness 8208,Under Armour,Sports,Fitness,Under Armour Fitness designed for high performance and everyday use. Premium quality with modern features.,2374.36,1589.87,White,15.86,3.7,338
8751,O'Reilly Programming 5000,O'Reilly,Books,Programming,O'Reilly Programming designed for high performance and everyday use. Premium quality with modern features.,1098.82,571.67,Gray,13.84,5.0,1917
8752,Manning Programming 8955,Manning,Books,Programming,Manning Programming designed for high performance and everyday use. Premium quality with modern features.,924.4,495.45,White,18.42,4.2,973
8753,IKEA Furniture 8860,IKEA,Home,Furniture,IKEA Furniture designed for high performance and everyday use. Premium quality with modern features.,798.87,1779.85,Silver,15.14,4.0,1642
8754,Bosch Kitchen 2166,Bosch,Home,Kitchen,Bosch Kitchen designed for high performance and everyday use. Premium quality with modern features.,1182.24,688.94,Black,12.52,3.9,1071
8755,IKEA Furniture 5426,IKEA,Home,Furniture,IKEA Furniture designed for high performance and everyday use. Premium quality with modern features.,2357.32,1385.35,White,1.34,3.7,602
8756,Puma Shoes 8420,Puma,Fashion,Shoes,Puma Shoes designed for high performance and everyday use. Premium quality with modern features.,2397.77,372.09,Silver,6.79,4.3,1268
8757,KitchenAid Kitchen 4828,KitchenAid,Home,Kitchen,KitchenAid Kitchen designed for high performance and everyday use. Premium quality with modern features.,2100.0,1300.9,Gray,0.28,4.2,554
8758,Nike Shoes 8412,Nike,Fashion,Shoes,Nike Shoes designed for high performance and everyday use. Premium quality with modern features.,1573.02,1080.75,White,6.54,3.7,1994
8759,Bosch Kitchen 3979,Bosch,Home,Kitchen,Bosch Kitchen designed for high performance and everyday use. Premium quality with modern features.,1241.67,633.59,Gray,1.58,4.1,840
8760,O'Reilly Programming 5598,O'Reilly,Books,Programming,O'Reilly Programming designed for high performance and everyday use. Premium quality with modern features.,695.93,813.79,Blue,19.2,4.1,543
8761,Google Phone 4922,Google,Electronics,Phone,Google Phone designed for high performance and everyday use. Premium quality with modern features.,992.58,1164.51,Gray,4.12,3.6,582
8762,Packt Programming 2508,Packt,Books,Programming,Packt Programming designed for high performance and everyday use. Premium quality with modern features.,431.02,571.17,Silver,7.68,3.8,1249
8763,Adidas Fitness 1832,Adidas,Sports,Fitness,Adidas Fitness designed for high performance and everyday use. Premium quality with modern features.,126.15,155.49,White,2.03,3.8,343
8764,Manning Programming 2561,Manning,Books,Programming,Manning Programming designed for high performance and everyday use. Premium quality with modern features.,77.38,1285.74,Gray,17.11,4.0,1444
8765,Philips Kitchen 9770,Philips,Home,Kitchen,Philips Kitchen designed for high performance and everyday use. Premium quality with modern features.,598.87,1704.7,Black,12.1,3.5,959
8766,Packt Programming 7989,Packt,Books,Programming,Packt Programming designed for high performance and everyday use. Premium quality with modern features.,1553.45,288.97,Red,16.1,4.8,1600
8767,H&M Clothing 897,H&M,Fashion,Clothing,H&M Clothing designed for high performance and everyday use. Premium quality with modern features.,945.02,501.16,Gray,14.38,3.6,867
8768,JBL Headphones 2917,JBL,Electronics,Headphones,JBL Headphones designed for high performance and everyday use. Premium quality with modern features.,333.7,471.49,Silver,10.11,4.6,826
8769,Zara Clothing 2948,Zara,Fashion,Clothing,Zara Clothing designed for high performance and everyday use. Premium quality with modern features.,2231.68,370.54,White,14.63,4.0,1608
8770,Packt Programming 9277,Packt,Books,Programming,Packt Programming designed for high performance and everyday use. Premium quality with modern features.,1770.77,474.5,Silver,1.99,3.7,770
8771,Steelcase Furniture 241,Steelcase,Home,Furniture,Steelcase Furniture designed for high performance and everyday use. Premium quality with modern features.,474.56,195.44,Red,6.43,4.3,1336
8772,Dell Monitor 7170,Dell,Electronics,Monitor,Dell Monitor designed for high performance and everyday use. Premium quality with modern features.,1210.46,597.63,White,19.03,4.1,486
8773,H&M Clothing 9899,H&M,Fashion,Clothing,H&M Clothing designed for high performance and everyday use. Premium quality with modern features.,2176.23,672.37,Blue,0.86,4.5,1569
8774,IKEA Furniture 6197,IKEA,Home,Furniture,IKEA Furniture designed for high performance and everyday use. Premium quality with modern features.,2104.49,1489.09,Red,13.87,4.5,14
8775,Levi's Clothing 1338,Levi's,Fashion,Clothing,Levi's Clothing designed for high performance and everyday use. Premium quality with modern features.,2098.19,1233.7,Blue,14.18,4.0,1408
8776,JBL Headphones 9820,JBL,Electronics,Headphones,JBL Headphones designed for high performance and everyday use. Premium quality with modern features.,1559.07,494.93,White,2.77,3.6,1553
8777,Lenovo Laptop 4715,Lenovo,Electronics,Laptop,Lenovo Laptop designed for high performance and everyday use. Premium quality with modern features.,1182.83,1681.82,Gray,5.72,3.6,1849
8778,LG Monitor 617,LG,Electronics,Monitor,LG Monitor designed for high performance and everyday use. Premium quality with modern features.,1186.55,626.3,Silver,3.97,4.9,1277
8779,KitchenAid Kitchen 7453,KitchenAid,Home,Kitchen,KitchenAid Kitchen designed for high performance and everyday use. Premium quality with modern features.,276.15,406.6,Red,13.51,4.0,844
